ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-24,288.7555931762891,279.17878327510147,285.0816993323747,288.7555931762891,288.7555931762891,-6.620101332726639,-6.620101332726639,-6.620101332726639,0.09040240619858678,0.09040240619858678,0.09040240619858678,-6.710503738925226,-6.710503738925226,-6.710503738925226,0.0,0.0,0.0,282.1354918435625
2015-01-25,288.77714721441924,279.25825058062594,284.82151907873,288.77714721441924,288.77714721441924,-6.5967476172614115,-6.5967476172614115,-6.5967476172614115,0.12661403692303155,0.12661403692303155,0.12661403692303155,-6.723361654184444,-6.723361654184444,-6.723361654184444,0.0,0.0,0.0,282.1803995971578
2015-01-26,288.79870125254934,279.1885966343265,285.0345863385985,288.79870125254934,288.79870125254934,-6.715304034847522,-6.715304034847522,-6.715304034847522,0.02918973817403262,0.02918973817403262,0.02918973817403262,-6.7444937730215555,-6.7444937730215555,-6.7444937730215555,0.0,0.0,0.0,282.0833972177018
2015-01-27,288.8202552906794,278.957830991498,284.9867955113568,288.8202552906794,288.8202552906794,-6.904042295622555,-6.904042295622555,-6.904042295622555,-0.13119102764878912,-0.13119102764878912,-0.13119102764878912,-6.772851267973766,-6.772851267973766,-6.772851267973766,0.0,0.0,0.0,281.91621299505687
2015-01-28,288.8418093288096,279.09064369084336,284.7588670647103,288.8418093288096,288.8418093288096,-6.9543039884160525,-6.9543039884160525,-6.9543039884160525,-0.1471459108925347,-0.1471459108925347,-0.1471459108925347,-6.8071580775235185,-6.8071580775235185,-6.8071580775235185,0.0,0.0,0.0,281.88750534039355
2015-01-29,288.86336336693967,279.16087405153,284.87298128791144,288.86336336693967,288.86336336693967,-6.885718334283376,-6.885718334283376,-6.885718334283376,-0.03977502371566492,-0.03977502371566492,-0.03977502371566492,-6.845943310567711,-6.845943310567711,-6.845943310567711,0.0,0.0,0.0,281.9776450326563
2015-01-30,288.88491740506976,279.13046134840556,284.68225196100053,288.88491740506976,288.88491740506976,-6.815673521773039,-6.815673521773039,-6.815673521773039,0.07190578096095479,0.07190578096095479,0.07190578096095479,-6.887579302733993,-6.887579302733993,-6.887579302733993,0.0,0.0,0.0,282.06924388329674
2015-01-31,288.90647144319985,278.9203934937992,284.9361523901985,288.90647144319985,288.90647144319985,-6.839921903819083,-6.839921903819083,-6.839921903819083,0.0904024061985895,0.0904024061985895,0.0904024061985895,-6.930324310017672,-6.930324310017672,-6.930324310017672,0.0,0.0,0.0,282.0665495393808
2015-02-01,288.92802548133,279.145917466137,284.857648535582,288.92802548133,288.92802548133,-6.84575464950471,-6.84575464950471,-6.84575464950471,0.12661403692309817,0.12661403692309817,0.12661403692309817,-6.972368686427808,-6.972368686427808,-6.972368686427808,0.0,0.0,0.0,282.08227083182527
2015-02-02,288.9495795194601,279.3075950275874,284.92370450176986,288.9495795194601,288.9495795194601,-6.982693547279444,-6.982693547279444,-6.982693547279444,0.029189738174248952,0.029189738174248952,0.029189738174248952,-7.011883285453694,-7.011883285453694,-7.011883285453694,0.0,0.0,0.0,281.96688597218065
2015-02-03,288.9711335575902,278.92476422351524,284.7089627499364,288.9711335575902,288.9711335575902,-7.178259781119604,-7.178259781119604,-7.178259781119604,-0.13119102764857363,-0.13119102764857363,-0.13119102764857363,-7.04706875347103,-7.04706875347103,-7.04706875347103,0.0,0.0,0.0,281.79287377647057
2015-02-04,288.99268759572027,278.86225214198817,284.8053743294391,288.99268759572027,288.99268759572027,-7.223350259830925,-7.223350259830925,-7.223350259830925,-0.1471459108924653,-0.1471459108924653,-0.1471459108924653,-7.076204348938459,-7.076204348938459,-7.076204348938459,0.0,0.0,0.0,281.76933733588936
2015-02-05,289.0142416338504,278.874031818203,284.5253140470852,289.0142416338504,289.0142416338504,-7.137469949312017,-7.137469949312017,-7.137469949312017,-0.03977502371557621,-0.03977502371557621,-0.03977502371557621,-7.097694925596441,-7.097694925596441,-7.097694925596441,0.0,0.0,0.0,281.8767716845384
2015-02-06,289.0357956719805,279.321357583015,285.07164004469774,289.0357956719805,289.0357956719805,-7.038208979989865,-7.038208979989865,-7.038208979989865,0.0719057809609938,0.0719057809609938,0.0719057809609938,-7.110114760950859,-7.110114760950859,-7.110114760950859,0.0,0.0,0.0,281.99758669199065
2015-02-07,289.0573497101106,279.03386436039614,284.93666485545765,289.0573497101106,289.0573497101106,-7.021844585891578,-7.021844585891578,-7.021844585891578,0.09040240619865302,0.09040240619865302,0.09040240619865302,-7.11224699209023,-7.11224699209023,-7.11224699209023,0.0,0.0,0.0,282.035505124219
2015-02-08,289.0789037482407,279.10568086632503,285.12494797972477,289.0789037482407,289.0789037482407,-6.976503500294972,-6.976503500294972,-6.976503500294972,0.1266140369230503,0.1266140369230503,0.1266140369230503,-7.103117537218022,-7.103117537218022,-7.103117537218022,0.0,0.0,0.0,282.1024002479457
2015-02-09,289.10045778637084,279.0889434515973,285.15076781167943,289.10045778637084,289.10045778637084,-7.052832791874839,-7.052832791874839,-7.052832791874839,0.02918973817407882,0.02918973817407882,0.02918973817407882,-7.082022530048918,-7.082022530048918,-7.082022530048918,0.0,0.0,0.0,282.047624994496
2015-02-10,289.1220118245009,278.76019495702394,284.7831882506143,289.1220118245009,289.1220118245009,-7.179739498975999,-7.179739498975999,-7.179739498975999,-0.13119102764868076,-0.13119102764868076,-0.13119102764868076,-7.048548471327317,-7.048548471327317,-7.048548471327317,0.0,0.0,0.0,281.94227232552487
2015-02-11,289.143565862631,279.0683637739757,284.6955446870692,289.143565862631,289.143565862631,-7.149730413141366,-7.149730413141366,-7.149730413141366,-0.14714591089245618,-0.14714591089245618,-0.14714591089245618,-7.00258450224891,-7.00258450224891,-7.00258450224891,0.0,0.0,0.0,281.99383544948967
2015-02-12,289.1651199007611,279.20592587760734,285.2307512874572,289.1651199007611,289.1651199007611,-6.984101446608497,-6.984101446608497,-6.984101446608497,-0.03977502371545264,-0.03977502371545264,-0.03977502371545264,-6.944326422893045,-6.944326422893045,-6.944326422893045,0.0,0.0,0.0,282.1810184541526
2015-02-13,289.1866739388912,279.4421464927727,285.3765971482448,289.1866739388912,289.1866739388912,-6.802366527798091,-6.802366527798091,-6.802366527798091,0.07190578096092694,0.07190578096092694,0.07190578096092694,-6.874272308759018,-6.874272308759018,-6.874272308759018,0.0,0.0,0.0,282.3843074110931
2015-02-14,289.2082279770213,279.53847555409374,285.46607867091427,289.2082279770213,289.2082279770213,-6.702807407426294,-6.702807407426294,-6.702807407426294,0.09040240619858357,0.09040240619858357,0.09040240619858357,-6.793209813624878,-6.793209813624878,-6.793209813624878,0.0,0.0,0.0,282.505420569595
2015-02-15,289.22978201515144,279.72276673657746,285.4101599429915,289.22978201515144,289.22978201515144,-6.575581443621267,-6.575581443621267,-6.575581443621267,0.12661403692308176,0.12661403692308176,0.12661403692308176,-6.702195480544349,-6.702195480544349,-6.702195480544349,0.0,0.0,0.0,282.65420057153017
2015-02-16,289.25133605328153,279.65323181602696,285.6164103943738,289.25133605328153,289.25133605328153,-6.573336870024052,-6.573336870024052,-6.573336870024052,0.029189738173981492,0.029189738173981492,0.029189738173981492,-6.602526608198033,-6.602526608198033,-6.602526608198033,0.0,0.0,0.0,282.6779991832575
2015-02-17,289.2620415664538,279.823074323948,285.69382242574113,289.2620415664538,289.2620415664538,-6.62689745822286,-6.62689745822286,-6.62689745822286,-0.13119102764878793,-0.13119102764878793,-0.13119102764878793,-6.495706430574073,-6.495706430574073,-6.495706430574073,0.0,0.0,0.0,282.6351441082309
2015-02-18,289.2727470796261,279.64821752979725,285.73223728844306,289.2727470796261,289.2727470796261,-6.530549468899652,-6.530549468899652,-6.530549468899652,-0.14714591089257287,-0.14714591089257287,-0.14714591089257287,-6.383403558007081,-6.383403558007081,-6.383403558007081,0.0,0.0,0.0,282.7421976107264
2015-02-19,289.28345259279837,280.00646211648586,285.95531560819643,289.28345259279837,289.28345259279837,-6.307181815205409,-6.307181815205409,-6.307181815205409,-0.03977502371566493,-0.03977502371566493,-0.03977502371566493,-6.267406791489744,-6.267406791489744,-6.267406791489744,0.0,0.0,0.0,282.97627077759296
2015-02-20,289.29415810597067,280.35875761071736,285.992779417348,289.29415810597067,289.29415810597067,-6.077670774159542,-6.077670774159542,-6.077670774159542,0.07190578096096345,0.07190578096096345,0.07190578096096345,-6.149576555120505,-6.149576555120505,-6.149576555120505,0.0,0.0,0.0,283.21648733181115
2015-02-21,289.30486361914296,280.41383141709446,286.21767342902393,289.30486361914296,289.30486361914296,-5.941391883497819,-5.941391883497819,-5.941391883497819,0.09040240619861671,0.09040240619861671,0.09040240619861671,-6.031794289696437,-6.031794289696437,-6.031794289696437,0.0,0.0,0.0,283.36347173564513
2015-02-22,289.3155691323152,280.7543331018988,286.4512294487954,289.3155691323152,289.3155691323152,-5.789297173986598,-5.789297173986598,-5.789297173986598,0.12661403692311318,0.12661403692311318,0.12661403692311318,-5.915911210909711,-5.915911210909711,-5.915911210909711,0.0,0.0,0.0,283.5262719583286
2015-02-23,289.3262746454875,280.79586568091764,286.5361563972024,289.3262746454875,289.3262746454875,-5.774508118351262,-5.774508118351262,-5.774508118351262,0.02918973817381136,0.02918973817381136,0.02918973817381136,-5.803697856525074,-5.803697856525074,-5.803697856525074,0.0,0.0,0.0,283.55176652713624
2015-02-24,289.33698015865974,280.65931687472056,286.5576372157026,289.33698015865974,289.33698015865974,-5.827986855270934,-5.827986855270934,-5.827986855270934,-0.13119102764864635,-0.13119102764864635,-0.13119102764864635,-5.696795827622288,-5.696795827622288,-5.696795827622288,0.0,0.0,0.0,283.5089933033888
2015-02-25,289.34768567183204,280.5176294530196,286.3434974934219,289.34768567183204,289.34768567183204,-5.743818980808185,-5.743818980808185,-5.743818980808185,-0.14714591089256376,-0.14714591089256376,-0.14714591089256376,-5.596673069915621,-5.596673069915621,-5.596673069915621,0.0,0.0,0.0,283.6038666910239
2015-02-26,289.35839118500434,281.13959081899293,286.7994865170287,289.35839118500434,289.35839118500434,-5.544358967631559,-5.544358967631559,-5.544358967631559,-0.039775023715541355,-0.039775023715541355,-0.039775023715541355,-5.5045839439160185,-5.5045839439160185,-5.5045839439160185,0.0,0.0,0.0,283.81403221737276
2015-02-27,289.3690966981766,281.2801508304619,286.78494909038847,289.3690966981766,289.3690966981766,-5.34962941899941,-5.34962941899941,-5.34962941899941,0.07190578096100249,0.07190578096100249,0.07190578096100249,-5.421535199960411,-5.421535199960411,-5.421535199960411,0.0,0.0,0.0,284.01946727917715
2015-02-28,289.3798022113489,281.22302769337733,287.0694189731922,289.3798022113489,289.3798022113489,-5.257856403394652,-5.257856403394652,-5.257856403394652,0.09040240619864982,0.09040240619864982,0.09040240619864982,-5.348258809593302,-5.348258809593302,-5.348258809593302,0.0,0.0,0.0,284.1219458079542
2015-03-01,289.39050772452117,281.30256899914656,287.05488832159824,289.39050772452117,289.39050772452117,-5.15857837617252,-5.15857837617252,-5.15857837617252,0.12661403692306528,0.12661403692306528,0.12661403692306528,-5.285192413095586,-5.285192413095586,-5.285192413095586,0.0,0.0,0.0,284.2319293483487
2015-03-02,289.40121323769347,281.1550254065953,287.08072615483417,289.40121323769347,289.40121323769347,-5.203278191313482,-5.203278191313482,-5.203278191313482,0.029189738174100487,0.029189738174100487,0.029189738174100487,-5.232467929487581,-5.232467929487581,-5.232467929487581,0.0,0.0,0.0,284.19793504638
2015-03-03,289.4119187508657,280.9887596982054,286.8648084905258,289.4119187508657,289.4119187508657,-5.321099673812061,-5.321099673812061,-5.321099673812061,-0.1311910276486796,-0.1311910276486796,-0.1311910276486796,-5.1899086461633805,-5.1899086461633805,-5.1899086461633805,0.0,0.0,0.0,284.09081907705365
2015-03-04,289.422624264038,281.27156496247477,286.9918152072654,289.422624264038,289.422624264038,-5.304180777811964,-5.304180777811964,-5.304180777811964,-0.1471459108924943,-0.1471459108924943,-0.1471459108924943,-5.15703486691947,-5.15703486691947,-5.15703486691947,0.0,0.0,0.0,284.11844348622606
2015-03-05,289.4333297772103,281.35263590800383,287.1888820513129,289.4333297772103,289.4333297772103,-5.172852980011933,-5.172852980011933,-5.172852980011933,-0.03977502371541777,-0.03977502371541777,-0.03977502371541777,-5.133077956296515,-5.133077956296515,-5.133077956296515,0.0,0.0,0.0,284.26047679719835
2015-03-06,289.44403529038254,281.3828215067985,287.1943234115486,289.44403529038254,289.44403529038254,-5.045096600768784,-5.045096600768784,-5.045096600768784,0.07190578096103903,0.07190578096103903,0.07190578096103903,-5.117002381729824,-5.117002381729824,-5.117002381729824,0.0,0.0,0.0,284.3989386896138
2015-03-07,289.45474080355484,281.5175404077398,287.52643014541064,289.45474080355484,289.45474080355484,-5.0171327235228,-5.0171327235228,-5.0171327235228,0.09040240619853868,0.09040240619853868,0.09040240619853868,-5.107535129721341,-5.107535129721341,-5.107535129721341,0.0,0.0,0.0,284.437608080032
2015-03-08,289.46544631672714,281.6532710994728,287.1607933756908,289.46544631672714,289.46544631672714,-4.976587627610262,-4.976587627610262,-4.976587627610262,0.12661403692309675,0.12661403692309675,0.12661403692309675,-5.103201664533359,-5.103201664533359,-5.103201664533359,0.0,0.0,0.0,284.48885868911685
2015-03-09,289.47615182989944,281.5037167891196,287.2981383287735,289.47615182989944,289.47615182989944,-5.073177675526857,-5.073177675526857,-5.073177675526857,0.029189738173930353,0.029189738173930353,0.029189738173930353,-5.102367413700788,-5.102367413700788,-5.102367413700788,0.0,0.0,0.0,284.4029741543726
2015-03-10,289.4868573430717,281.41206374500973,287.04593284163286,289.4868573430717,289.4868573430717,-5.2344746368771595,-5.2344746368771595,-5.2344746368771595,-0.13119102764878676,-0.13119102764878676,-0.13119102764878676,-5.103283609228372,-5.103283609228372,-5.103283609228372,0.0,0.0,0.0,284.2523827061945
2015-03-11,289.497562856244,281.46049653311366,287.13223633622493,289.497562856244,289.497562856244,-5.251282102003538,-5.251282102003538,-5.251282102003538,-0.14714591089248524,-0.14714591089248524,-0.14714591089248524,-5.104136191111054,-5.104136191111054,-5.104136191111054,0.0,0.0,0.0,284.24628075424044
2015-03-12,289.5082683694162,281.40763144559156,287.12350687713666,289.5082683694162,289.5082683694162,-5.142871418035696,-5.142871418035696,-5.142871418035696,-0.03977502371563007,-0.03977502371563007,-0.03977502371563007,-5.103096394320067,-5.103096394320067,-5.103096394320067,0.0,0.0,0.0,284.3653969513805
2015-03-13,289.5189738825885,281.3865405789999,287.34640604746636,289.5189738825885,289.5189738825885,-5.026465813095531,-5.026465813095531,-5.026465813095531,0.07190578096097464,0.07190578096097464,0.07190578096097464,-5.0983715940565055,-5.0983715940565055,-5.0983715940565055,0.0,0.0,0.0,284.492508069493
2015-03-14,289.5296793957608,281.74335708843006,287.45746415966886,289.5296793957608,289.5296793957608,-4.997852572043968,-4.997852572043968,-4.997852572043968,0.09040240619857179,0.09040240619857179,0.09040240619857179,-5.088254978242541,-5.088254978242541,-5.088254978242541,0.0,0.0,0.0,284.53182682371687
2015-03-15,289.54038490893305,281.74042778788447,287.3039673955494,289.54038490893305,289.54038490893305,-4.944558614127594,-4.944558614127594,-4.944558614127594,0.12661403692307094,0.12661403692307094,0.12661403692307094,-5.0711726510506665,-5.0711726510506665,-5.0711726510506665,0.0,0.0,0.0,284.5958262948055
2015-03-16,289.55109042210535,281.6161350538406,287.39142623324176,289.55109042210535,289.55109042210535,-5.016537107623456,-5.016537107623456,-5.016537107623456,0.02918973817376023,0.02918973817376023,0.02918973817376023,-5.045726845797217,-5.045726845797217,-5.045726845797217,0.0,0.0,0.0,284.5345533144819
2015-03-17,289.56179593527764,281.4350013779555,287.37800963060005,289.56179593527764,289.56179593527764,-5.141925065237315,-5.141925065237315,-5.141925065237315,-0.1311910276483964,-0.1311910276483964,-0.1311910276483964,-5.010734037588917,-5.010734037588917,-5.010734037588917,0.0,0.0,0.0,284.4198708700403
2015-03-18,289.57250144844994,281.5102935912971,287.31883586599366,289.57250144844994,289.57250144844994,-5.112402803429227,-5.112402803429227,-5.112402803429227,-0.14714591089256915,-0.14714591089256915,-0.14714591089256915,-4.965256892536658,-4.965256892536658,-4.965256892536658,0.0,0.0,0.0,284.4600986450207
2015-03-19,289.5832069616222,281.6353437599553,287.56616024546656,289.5832069616222,289.5832069616222,-4.948404190639339,-4.948404190639339,-4.948404190639339,-0.03977502371550649,-0.03977502371550649,-0.03977502371550649,-4.908629166923833,-4.908629166923833,-4.908629166923833,0.0,0.0,0.0,284.63480277098284
2015-03-20,289.5939124747945,282.0680447294373,287.7017604610165,289.5939124747945,289.5939124747945,-4.76856709043642,-4.76856709043642,-4.76856709043642,0.07190578096101119,0.07190578096101119,0.07190578096101119,-4.8404728713974325,-4.8404728713974325,-4.8404728713974325,0.0,0.0,0.0,284.82534538435806
2015-03-21,289.6046179879668,282.1026058739716,287.7397032603087,289.6046179879668,289.6046179879668,-4.670304830059808,-4.670304830059808,-4.670304830059808,0.0904024061986049,0.0904024061986049,0.0904024061986049,-4.760707236258413,-4.760707236258413,-4.760707236258413,0.0,0.0,0.0,284.93431315790696
2015-03-22,289.615323501139,282.1956057475535,287.929138536777,289.615323501139,289.615323501139,-4.542935211013214,-4.542935211013214,-4.542935211013214,0.12661403692310239,0.12661403692310239,0.12661403692310239,-4.669549247936316,-4.669549247936316,-4.669549247936316,0.0,0.0,0.0,285.0723882901258
2015-03-23,289.6260290143113,282.1543523643859,287.8451153509971,289.6260290143113,289.6260290143113,-4.538316028866998,-4.538316028866998,-4.538316028866998,0.029189738174049348,0.029189738174049348,0.029189738174049348,-4.567505767041046,-4.567505767041046,-4.567505767041046,0.0,0.0,0.0,285.08771298544434
2015-03-24,289.63673452748355,282.231214532852,287.98576569529325,289.63673452748355,289.63673452748355,-4.586548505750639,-4.586548505750639,-4.586548505750639,-0.13119102764857746,-0.13119102764857746,-0.13119102764857746,-4.45535747810206,-4.45535747810206,-4.45535747810206,0.0,0.0,0.0,285.05018602173294
2015-03-25,289.64744004065585,282.161420473129,287.96717981902486,289.64744004065585,289.64744004065585,-4.481281064278506,-4.481281064278506,-4.481281064278506,-0.1471459108924997,-0.1471459108924997,-0.1471459108924997,-4.334135153386007,-4.334135153386007,-4.334135153386007,0.0,0.0,0.0,285.16615897637735
2015-03-26,289.65814555382815,282.42947622594517,288.38974138593767,289.65814555382815,289.65814555382815,-4.244863955086056,-4.244863955086056,-4.244863955086056,-0.03977502371541778,-0.03977502371541778,-0.03977502371541778,-4.205088931370638,-4.205088931370638,-4.205088931370638,0.0,0.0,0.0,285.4132815987421
2015-03-27,289.66885106700045,282.88499738119197,288.78259371200005,289.66885106700045,289.66885106700045,-3.997745727330353,-3.997745727330353,-3.997745727330353,0.0719057809610477,0.0719057809610477,0.0719057809610477,-4.0696515082914,-4.0696515082914,-4.0696515082914,0.0,0.0,0.0,285.6711053396701
2015-03-28,289.67955658017274,282.8068331206423,288.757735921342,289.67955658017274,289.67955658017274,-3.838993906848079,-3.838993906848079,-3.838993906848079,0.0904024061985355,0.0904024061985355,0.0904024061985355,-3.929396313046615,-3.929396313046615,-3.929396313046615,0.0,0.0,0.0,285.84056267332465
2015-03-29,289.690262093345,283.02548182777025,288.783628827308,289.690262093345,289.690262093345,-3.6593778397845713,-3.6593778397845713,-3.6593778397845713,0.12661403692311174,0.12661403692311174,0.12661403692311174,-3.7859918767076826,-3.7859918767076826,-3.7859918767076826,0.0,0.0,0.0,286.03088425356043
2015-03-30,289.7009676065173,283.0937224337623,289.1593938191423,289.7009676065173,289.7009676065173,-3.611963975768402,-3.611963975768402,-3.611963975768402,0.029189738173879223,0.029189738173879223,0.029189738173879223,-3.6411537139422814,-3.6411537139422814,-3.6411537139422814,0.0,0.0,0.0,286.0890036307489
2015-03-31,289.7116731196895,283.43503357273016,289.1469409860732,289.7116731196895,289.7116731196895,-3.627786129436426,-3.627786129436426,-3.627786129436426,-0.1311910276486107,-0.1311910276486107,-0.1311910276486107,-3.496595101787815,-3.496595101787815,-3.496595101787815,0.0,0.0,0.0,286.0838869902531
