horizon,mse,rmse,mae,mape,mdape,smape,coverage
130 days,5.0432214262976505,2.2457117861154066,1.7776765985978467,0.006124260880715737,0.0051051995800295655,0.006122198146169503,0.8318042813455658
131 days,5.126482736366282,2.2641737425308777,1.7949600365670062,0.006182102105644666,0.005162039471933605,0.006180812965083505,0.8256880733944955
132 days,5.30345359005033,2.3029228363213408,1.8423151157543438,0.006343215493577485,0.005167387519223919,0.006342423472305073,0.8165137614678899
133 days,5.777492872628731,2.403641585725445,1.8927267199418867,0.006522045731174688,0.005163419647366097,0.006518014374554116,0.8073394495412844
134 days,6.25541977356436,2.501083719823141,1.9479839639399916,0.006718158995667477,0.005167387519223919,0.006710726430960511,0.7981651376146789
135 days,6.502504321602772,2.5500008473729516,1.9817617306897528,0.00684027768318868,0.005167387519223919,0.006829180588060294,0.7951070336391438
136 days,6.70838017118672,2.5900540865369432,2.0024382776564313,0.006915247931923862,0.005167387519223919,0.006901598381113851,0.7889908256880734
137 days,6.934200551403418,2.6332870241208832,2.0327410618664774,0.007019943244794016,0.005163419647366097,0.007005464171863678,0.7767584097859328
138 days,7.128349732959647,2.6698969517491955,2.0635201411484254,0.007126879702693845,0.005274057531004221,0.007111651131434678,0.7614678899082569
139 days,7.421329595708466,2.7242117384132363,2.110398026425237,0.007289412264989879,0.005330459868594871,0.007273400762313781,0.7431192660550459
140 days,7.859061770471132,2.803401821086505,2.1742874374908707,0.007510033983973593,0.005410589470283916,0.007493477477261475,0.7247706422018348
141 days,8.317648670874762,2.8840334032175776,2.2368892412141284,0.007727064506020616,0.005410589470283916,0.00770949947187876,0.7125382262996942
142 days,8.429662755106726,2.903388150955143,2.2621274435854652,0.007812736547225044,0.005410589470283916,0.0077951842132455,0.6972477064220184
143 days,8.512752684807198,2.9176621951156716,2.272886117415854,0.007844970987365392,0.005410589470283916,0.00782923148366044,0.6941896024464832
144 days,8.493840435867424,2.9144193994460412,2.260411371897288,0.00779971767950868,0.005410589470283916,0.007784592878671058,0.6880733944954128
145 days,8.580125844471954,2.929185184393768,2.2862946124440224,0.007889566850329544,0.005617229214938034,0.007873948659762252,0.6788990825688074
146 days,9.050226022119704,3.0083593572111202,2.358952837708697,0.008143771796961694,0.006010736820671623,0.0081261035656101,0.6605504587155964
147 days,9.20487195176237,3.0339531887889057,2.3904963497656544,0.008251687228483157,0.006890526262400245,0.008234317137939623,0.6422018348623854
148 days,9.329988360188448,3.054502964508047,2.41632238307353,0.00833891122297216,0.00603884858656693,0.008321968347063778,0.6299694189602447
149 days,9.66484423760404,3.108833259858759,2.4399016386815475,0.00842252049707947,0.00603884858656693,0.008404204070801117,0.6207951070336392
150 days,10.174420536549729,3.189736750352563,2.4600876497729933,0.008500435370380786,0.006010736820671623,0.00847836655965529,0.6146788990825688
151 days,10.636785926316476,3.261408580094876,2.498897879028136,0.008641283145426294,0.00603884858656693,0.008615753897010348,0.6055045871559633
152 days,11.388603284928962,3.374700473364853,2.5750113566668946,0.008911976738342089,0.007027617568354316,0.008882057440681575,0.5963302752293578
153 days,12.264229343850854,3.502032173445991,2.647378679923055,0.009173078135743975,0.007027617568354316,0.00913743167138947,0.5871559633027523
154 days,13.156317357616196,3.6271638173118395,2.7280736070978104,0.009462165307101578,0.007267794622154245,0.009421166790275014,0.5840978593272171
155 days,13.985939790191045,3.7397780402306022,2.8292982393188515,0.00981925484020103,0.007390544422989413,0.009774042399700946,0.5779816513761468
156 days,14.704895922703065,3.8346963273123813,2.9248942015178048,0.010155067270126104,0.007837259634349973,0.010106366609392289,0.5688073394495413
157 days,14.849574368045376,3.8535145475326,2.952083810014741,0.010248153561823823,0.007837259634349973,0.010199034868484098,0.5565749235474006
158 days,15.013326625719452,3.874703424227389,2.9873555889116084,0.010368189791043921,0.008534658468714155,0.01031892560443691,0.5412844036697247
159 days,15.15552975945527,3.893010372379615,3.004243583327739,0.010422711502270952,0.008597252218260925,0.01037437014599597,0.5321100917431193
160 days,15.362585512042012,3.9195134279706214,3.0339135627106426,0.010520418550321759,0.009205825629838299,0.010473351857612459,0.5229357798165137
161 days,15.757764640499387,3.969605098810131,3.0837452246419366,0.010690847530650064,0.009632211441452007,0.010643799380623762,0.5107033639143731
162 days,16.074702834318742,4.00932698021984,3.1219479900636924,0.010820676333144274,0.009632211441452007,0.010773856411957028,0.5076452599388379
163 days,16.01776457632441,4.0022199560149625,3.1178949208655835,0.01080099423998424,0.009632211441452007,0.010755938891605933,0.5168195718654435
164 days,15.8472539265558,3.9808609529291274,3.081921467391049,0.010671961861675018,0.009205825629838299,0.0106283102126187,0.5259938837920489
165 days,15.793138706300873,3.9740582162697207,3.0736067776471034,0.010644191832779818,0.009205825629838299,0.010599818357635932,0.5259938837920489
166 days,16.24001641272056,4.029890372295574,3.1167178569930325,0.010795667827051138,0.009205825629838299,0.010749400183179544,0.5198776758409785
167 days,16.763485154502188,4.094323528313583,3.180083229410961,0.011016136246747917,0.009632211441452007,0.010967942399649377,0.5107033639143731
168 days,16.82765837830395,4.102152895529852,3.1815535571863163,0.011019439534422358,0.010118516462788505,0.010971289843241427,0.5107033639143731
169 days,16.992599791058964,4.122208120784171,3.2038400958466804,0.01109395563774839,0.010274847419290994,0.011046529682085124,0.5015290519877675
170 days,16.86167823642154,4.106297387723098,3.2049028045541115,0.011092262512413882,0.010418069850760362,0.011047201779923407,0.49235474006116203
171 days,16.716730644606113,4.088609867009337,3.2010197800609372,0.011074279878278578,0.010697124491141274,0.011031256528849882,0.4831804281345565
172 days,16.733539253314124,4.090664891348853,3.2163292972567894,0.01112360239857461,0.010750771252046652,0.011081779866576678,0.474006116207951
173 days,16.94448785229818,4.116368284337321,3.2525256250132473,0.01124050674165445,0.010886296510948152,0.01120081278928499,0.47094801223241595
174 days,17.328740054769117,4.162780327469745,3.2950293083883397,0.01138420269231914,0.011147046234214879,0.011344808142170466,0.47094801223241595
175 days,17.097461496034327,4.134907676845316,3.258096296357379,0.01125369825784964,0.010886296510948152,0.011215163429396092,0.48929663608562696
176 days,16.650524425444537,4.080505412990472,3.172169273429189,0.010956682561674301,0.010330016676156859,0.01091863519848761,0.5076452599388379
177 days,16.16449215792914,4.020508942650064,3.101696988142864,0.010711699501327828,0.010118516462788505,0.010674291231147017,0.5259938837920489
178 days,15.868925249291868,3.9835819621656925,3.0487902508542413,0.010527673441774781,0.008534658468714155,0.01049043404378409,0.5443425076452599
179 days,15.685728464556727,3.960521236473392,3.0025194999876845,0.010370771304684367,0.007632244146245195,0.01033291534786382,0.5565749235474006
180 days,15.540611261030524,3.9421581983769403,2.9615132803554562,0.010231979146333139,0.007632244146245195,0.01019325250716275,0.5657492354740061
181 days,15.433258421091807,3.9285186038877056,2.9306110110788897,0.010125436096311217,0.006982817069055738,0.010086739822357945,0.5749235474006116
